Nasi goreng pattaya,Indonesian Nasi Goreng,Baji's,51c3d41d97c3e6d8d3b52ad6,Indonesian Nasi Goreng,Baji's,0.5,pkg,230
Biscuit,Biscuit,Baker's Square,513fceb675b8dbbc21002637,"Biscuits - 1 biscuit (2-1/2"" dia)",USDA,1,"biscuit (2-1/2"" dia)",115.72
Strawberry rhubarb pie,Strawberry rhubarb pie,Baker's Square,550cacf84b1ea004599731ea,Pie Strawberry Rhubarb,TCHO,40,g,220
Palmier,Palmier,Bakers of Paris,51c36de097c3e69de4b08e3c,Palmier,Bakers of Paris,1,palmier,140
Beaten biscuit,Biscuit,Bakers Square,513fceb675b8dbbc21002637,"Biscuits - 1 biscuit (2-1/2"" dia)",USDA,1,"biscuit (2-1/2"" dia)",115.72
Blueberry pie,Blueberry Pie,Bakers Square,513fceb775b8dbbc210028d3,Pie blueberry prepared from recipe - 1 oz,USDA,1,oz,69.46
Custard pie,Custard Pie,Bakers Square,513fc9c5673c4fbc26001450,Custard Pie,Piccadilly Cafeterias,1,slice,348
Banana chip,Banana Chips,Banana Chips,549054194af311314076ce45,Banana Chips,Banana Chips,0.33,cup,140
Fish stock,Fish Stock,Bar Harbor,513fceb475b8dbbc21000aa1,Soup stock fish home - 1 cup,USDA,1,cup,37.28
Lobster Newberg,Lobster Newburg New England Style,Bar Harbor,51c3ba8c97c3e6d8d3b46284,Lobster Newburg New England Style,Bar Harbor,0.5,cup,120
Barbara Dee Winter Mints Cookies,Holiday Winter Mints Cookies,Barbara Dee Cookie Company,54b52e8108485b0e4e4649af,Holiday Winter Mints Cookies,Barbara Dee Cookie Company,4,cookies,160
Brisket,Brisket,Bareburger,513fceb575b8dbbc21001b5a,"Beef brisket whole separable lean and fat trimmed to 0"" fat all grades cooked braised - 1 piece cooked excluding refuse (yield from 1 lb raw meat with refuse)",USDA,1,piece cooked excluding refuse (yield from 1 lb raw meat with refuse),913.74
Flourless chocolate cake,FLOURLESS CHOCOLATE CAKE,Bareburger,463d68864b460f594dde54bd,FLOURLESS CHOCOLATE CAKE,Bareburger,-1,NULL,427.57
Hemp milk,Hemp Milk Bun,Bareburger,463d6886009b40c899d8220e,Hemp Milk Bun,Bareburger,3.5,oz,192
Pasta with pancetta,Pasta Carbonara with Pancetta,Barefoot Contessa,53ab3d7c5304e10b6d1e0369,Pasta Carbonara with Pancetta,Barefoot Contessa,0.5,package,720
Fiori,Fiori,Barilla,51c4009397c3e6dfa4df3749,Fiori,Fusco,0.75,cup,210
Coconut oil,Coconut OIl,Barlean's Organic Oils,513fceb475b8dbbc210005ea,Oil coconut - 1 tsp,USDA,1,tsp,38.79
Marrowfat peas,Marrowfat Peas,Batchelors,51c4055397c3e6dfa4df59fa,Marrowfat Peas,Batchelors,100,g,0
Mushy peas,Mushy Processed peas original,Batchelors,53eb77001a899be76d7f1989,Mushy Processed peas original,Batchelors,75,g,70
Cream cracker,Cracker Cream Original,Bauducco,51c3befe97c3e6d8d3b48381,Cracker Cream Original,Bauducco,7,pieces,130
Chocolate biscuit,Tea Biscuit Chocolate,Bauducco,51c3bdb197c3e6d8d3b47930,Tea Biscuit Chocolate,Bauducco,5,cookies,126
Vichyssoise,Vichyssoise,Baxters,51c3d82b97c3e6d8d3b54bee,Vichyssoise,Baxters,1,cup,210
Surimi,Krab (Surimi),Bd's Mongolian Grill,53444cfc9a631f1645ecfb16,Krab (Surimi),Bd's Mongolian Grill,3,oz,85
Rice noodle roll,Rice Noodle,Bd's Mongolian Grill,513fceb775b8dbbc21002e23,Rice noodles cooked - 1 cup,USDA,1,cup,190.08
Sweet and sour pork,Sweet and sour pork,Bd's Mongolian Grill,53444cfc7ba4ca15456f560f,Sweet and Sour Pork,Bd's Mongolian Grill,1,Meal,590
Bear Naked Cranberry Raisin Cereal,Cereal 100% Pure & Natural Cranberry Raisin,Bear Naked,51d3795ecc9bff5553aa9ae9,Cereal 100% Pure & Natural Cranberry Raisin,Bear Naked,0.67,cup,210
BEAR NAKED Nut Cluster Crunch honey almond cereals,Cereal Nut Cluster Crunch Honey Almond,Bear Naked,51c3bb0397c3e6d8d3b465c8,Cereal Nut Cluster Crunch Honey Almond,Bear Naked,1,cup,220
Bear Naked Nut Cluster Crunch Maple Pecan Walnut Cereal,Cereal Nut Cluster Crunch Maple Nut,Bear Naked,51c3bb0597c3e6d8d3b465e0,Cereal Nut Cluster Crunch Maple Nut,Bear Naked,1,cup,210
Bear Naked Double Chocolate Cookies,Double Chocolate Soft-Baked Cookies,Bear Naked,53a836fb41745243226fb1c0,Double Chocolate Soft-Baked Cookies,Fiber One,1,cookie,120
Bear Naked Fruit & Nut Cookies,Fruit & Nut Soft-baked Cookies,Bear Naked,527aa053cc1bd44b08000370,Fruit & Nut Soft-baked Cookies,Bear Naked,1,cookie,130
Food grain,Whole Grain Food Apple Cinnamon ,Bear Naked,51d300cacc9bff1115810035,Whole Grain Food Apple Cinnamon,Bear Naked,0,cup,140
Chicago-style hot dog,Chicago Style Hot Dog,Beef-A-Roo,513fc9cd673c4fbc260070dc,Chicago Style Hot Dog,Beef-A-Roo,-1,NULL,548
Seattle-style hot dog,Chicago Style Hot Dog ,Beef-A-Roo,513fc9cd673c4fbc260070dc,Chicago Style Hot Dog,Beef-A-Roo,-1,NULL,548
Asiago cheese,Asiago Cheese,BelGioioso,51c36f9997c3e69de4b09c26,Asiago Cheese,BelGioioso,1,inch cube,100
Common Dandelion,Dandelion Greens,Belle of Maine,51c3721597c3e69de4b0b2fe,Dandelion Greens,Belle of Maine,1,cup,45
Sheep,Sheep Milk Yogurt Plain,Bellwether Farms,53f1f8cefbe44fe916b92e13,Sheep Milk Yogurt Plain,Bellwether Farms,1,container,130
Butter Pecan,Butter Pecan,Ben & Jerry's,51c3c00f97c3e6d8d3b48c15,Butter Honey Pecan,Epicurean Butter,1,tbsp,80
Stephen Colbert's AmeriCone Dream,Ice Cream Stephen Colbert's AmeriCone Dream,Ben & Jerry's Grocery,51c3fa6297c3e6dfa4df092e,Ice Cream Stephen Colbert's AmeriCone Dream,Ben & Jerry's Grocery,1,container,220
Pistachio ice cream,Pistachio Pistachio Ice Cream,Ben & Jerrys,51d2f794cc9bff111580c3d5,Pistachio Pistachio Ice Cream,Ben & Jerrys,0.5,cup,270
Benecol Light Spread,Vegetable Oil Spread 39% Light,Benecol,51d37ae2cc9bff5553aaa03b,Vegetable Oil Spread 39% Light,Benecol,1,tbsp,50
Agedashi tofu,Agadashi Tofu,Benihana,ae493106cd1d96db1279c494,Agadashi Tofu,Benihana,274,grams,130
Crab stick,Crab Stick,Benihana,ae493106e246d3f37dbbd4ad,Crab Stick,Benihana,17,grams,14
Chateaubriand steak,Hibachi Chateaubriand w/ Mushrooms,Benihana,ae493106e2839bafac3d1122,Hibachi Chateaubriand w/ Mushrooms,Benihana,215,grams,365
Lobster roll,Lobster Roll,Benihana,ae493106141704f4fcd5f207,Lobster Roll,Benihana,206.9,grams,280
Gari,Pickle Ginger (Gari),Benihana,ae4931064f5ac7113a13f61c,Pickle Ginger (Gari),Benihana,5.7,grams,1
Soft-shell crab,Soft Shell Crab,Benihana,ae4931067252f65d12dd09c4,Soft Shell Crab,Benihana,113.2,grams,70
Sushki,Sushi Rice,Benihana,51c53d0b97c3e6efadd59cbb,Sushi Rice,Kokuho Rose,4,NULL,160
Unagi,Unagi,Benihana,ae493106695931c1a806e29a,Unagi,Benihana,84.9,grams,281
Maple leaf cream cookies,Maple Leaf Cream Cookies,Benton's Best,527a9fedcc1bd44b08000158,Maple Leaf Cream Cookies,Benton's Best,1,cookie,110
Cabernet Sauvignon,Cabernet Sauvignon,Beringer,5445112637bb763801388670,Cabernet Sauvignon,Beringer,5,fl oz,122
Crawfish tails,Crawfish Tails,Bernard's,54b79c0b846dc2ea1af11156,Crawfish Tails,Bernard's,0.5,cup,70
Antipasto,Antipasto,Bertucci's,513fc997927da70408004127,Antipasto,Bertucci's,1,Serving,860
Chicken piccata,Chicken Piccata,Bertucci's,513fc997927da7040800415c,Chicken Piccata,Bertucci's,-1,NULL,840
Meatball,Meatball,Bertucci's,463d623748d8ae7938cfe2c0,Meatballs frozen Italian style - 3 pieces,USDA,3,pieces,160.16
Piccata,Piccata Sauce,Bertucci's,513fc997927da704080041d8,Piccata Sauce,Bertucci's,1,fl oz,15
Sangria,Sangria,Bertucci's,51c4038f97c3e6dfa4df4e1c,Sangria,Senorial,8,fl oz,130
Tournedos Rossini,Shrimp Rossini,Bertucci's,513fc997927da70408004143,Shrimp Rossini,Bertucci's,1,Serving,535
Turkey ham,Turkey Ham,Best Buy,52cdd17e051cb9eb3201602f,Ham & Turkey Bella,HoneyBaked Ham,1,Sandwich,695.29
Siopao,Siopao,Bestaste,54bef7f1bb3b1f11214533c4,Siopao,Bestaste,1,bun,310
Pork rind,Pork Rinds,Better Made,513fceb775b8dbbc21002ae4,Snacks pork skins plain - 0.5 oz,USDA,0.5,oz,77.25
Christmas cookie,Cookie Kit Christmas,Betty Crocker,51c3ea8e97c3e6de73cb9d22,Cookie Kit Christmas,Betty Crocker,2,tbsp,120
Russian tea cake,Cookie Mix Russian Tea Cake,Betty Crocker,51c3623f97c3e69de4b02f4f,Cookie Mix Russian Tea Cake,Betty Crocker,0.06,batch,90
General Mills Betty Crocker Fruit Roll Ups,Fruit Roll-Ups,Betty Crocker,52cdd0f8051cb9eb32013d05,Fruit,Carrows,1,serving,50
Scooby Snack,Fruit Snack Scooby-Doo,Betty Crocker,527aa044cc1bd44b08000311,Muffins,Snack,1,muffin,110
Weet-Bix,Breakfast Cereal,Biix,542adbfdcadb32bd6be757c3,Breakfast Cereal,Weet-Bix,2,biscuits,107
Frozen banana,Frozen Banana (No Topping),Bill Gray's Restaurant,53444fa8bbe3351445980a05,Frozen Banana (No Topping),Bill Gray's Restaurant,1,serving,194
Potato bread,Bread Potato Bread,Bimbo,54f26aa82916c3023e1756ea,Bread,Acme Bread,2,oz,120
Spaghettieis,Spaghettini,bionaturae,54ede9b90dc55c0d68637771,Spaghettini,bionaturae,2,oz,180
Sausage biscuit,Sausage Biscuit,Biscuitville,513fc999927da70408005a56,Sausage Biscuit,Biscuitville,1,biscuit,440
Bisquick,Bisquick,Bisquick,51d2fdd2cc9bff111580ecc4,Bisquick,Bisquick,0.33,cup mix,150
Caprese salad,Caprese Salad,Bistro Bowl,516d9a42e3afed1038d00577,Caprese,The Big Salad,-1,NULL,336.48
Picanha,Piranha Pale Ale Chili,BJ's Restaurants,51cb356c97c3e632bfc46b3a,Piranha Pale Ale Chili Bowl,BJ's Restaurants,1,bowl,620
Slider,Sliders,BJ's Restaurants,529e7df7ea63d49335002f71,Sliders,Firebirds Wood Fired Grill,1,Serving,847
Prawn cocktail,Prawn Cocktail with Sauce,Black Angus Steakhouse,513fc997927da704080040d8,Prawn Cocktail with Sauce,Black Angus Steakhouse,1,plating,150
Flaming onion volcano,Volcano  ,Black Bear Diner,513fc9cc673c4fbc26006850,Volcano,Black Bear Diner,1,meal,1650
Duxelles,Beef & Duxelle en Croute,Black Tie,51c3f98997c3e6dfa4df02ff,Beef & Duxelle en Croute,Black Tie,4,pieces,280
Frito-Lay SUNCHIPS Multigrain Snacks,SUNCHIPS Multigrain Original,Blimpie,521b95cc4a56d006d578bc76,SUNCHIPS Multigrain Original,Blimpie,1.5,oz,210
Torte,Torte Chocolate,Blossom,51c3d5ba97c3e6d8d3b537d4,Torte Chocolate,Blossom,1,slice,350
Rainbow sherbet,Sherbet Rainbow Sherbet,Blue Bunny,54de0769c909f8895dae0e08,Fruit Sherbet Rainbow Sherbet,Toft's,0.5,cup,120
Fish moolie,Fish,Blue Coast Burrito,513fceb675b8dbbc2100217f,Tilapia - 1 fillet,USDA,1,fillet,111.36
Fish slice,Fish,Blue Coast Burrito,513fceb675b8dbbc2100217f,Tilapia - 1 fillet,USDA,1,fillet,111.36
Mettwurst,Mettwurst,Blue Grass,54c5ac15303b24947f3b71eb,Mettwurst,Blue Grass,1,link,190
Lean Beef Burger,Lean Beef Burgers,Blue Menu Bleu,54ed24ceb479fed664e5d26b,Lean Beef Burgers,Blue Menu Bleu,1,burger,210
London broil,London Broil,Boar's Head,51c3685997c3e69de4b05f90,London Broil,Boar's Head,2,oz,70
Johnny Marzetti,Johnny Marzetti,Bob Evans Grocery,51c3c69b97c3e6d8d3b4bfc1,Johnny Marzetti,Bob Evans Grocery,1,tray,320
Rib eye steak,Rib Eye Steak,Bob's Burgers & Brew,513fc999927da704080056ed,Grilled Rib eye (Steak),Smokey Bones,-1,NULL,900
Amaranth grain,Amaranth Grain,Bob's Red Mill,51c38faf97c3e6d3ebc5c288,Amaranth Grain,Bob's Red Mill,0.25,cup,180
Barley malt,Barley Flour Malted,Bob's Red Mill,51c3ea9797c3e6de73cb9d69,Barley Flour Malted,Bob's Red Mill,0.25,cup dry,105
Cranberry bean,Cranberry Beans,Bob's Red Mill,51c3647297c3e69de4b043d8,Cranberry Beans,Gonsalves,0.25,cup,80
Guar,Guar Gum,Bob's Red Mill,51c3ea9a97c3e6de73cb9d88,Guar Gum,Bob's Red Mill,1,tbsp,20
Guar gum,Guar Gum,Bob's Red Mill,51c3ea9a97c3e6de73cb9d88,Guar Gum,Bob's Red Mill,1,tbsp,20
Khorasan wheat,Kamut Khorasan Wheat Organic Whole Grain,Bob's Red Mill,5507d75821bb9c0f0c8c9098,Kamut Khorasan Wheat Organic Whole Grain,Bob's Red Mill,0.25,cup dry,160
Textured vegetable protein,Textured Vegetable Protein,Bob's Red Mill,51c3ea9e97c3e6de73cb9dab,Textured Vegetable Protein,Bob's Red Mill,0.25,cup dry,80
Maxwell Street Polish,Polish Sausage Smoked Maxwell Brand,Bobak's,51d2fa31cc9bff111580d425,Polish Sausage Smoked Maxwell Brand,Bobak's,1,link,190
Fig roll,Fig Rolls,Bolands,51c3bdb897c3e6d8d3b47965,Fig Rolls,Bolands,2,cookies,120
Bolani,Spinach Bolani,Bolani,5463681945bda24643d8f38e,Spinach Bolani,Bolani,0.5,bolani,95
Bacon Egg & Cheese,Bacon Egg & Cheese,Boloco,513fc9e63fe3ffd403000159,Bacon Egg & Cheese,Bojangles',1,Biscuit,550
Saag,Saag,Bombay Bowl,516d9a40e3afed032c7da91a,Saag,Bombay Bowl,4,oz,70
Samosa,Samosa,Bombay Bowl,516d9a40e3afed032c7da929,Samosa,Bombay Bowl,2.5,oz,190
Raita,Yogurt Raita,Bombay Bowl,516d9a40e3afed032c7da924,Yogurt Raita,Bombay Bowl,2,oz,30
Ratatouille,Mediterranean Ratatouille,Bonefish Grill,52cdd0d3051cb9eb320133b8,Mediterranean Ratatouille,Bonefish Grill,1,serving,46
Spaghetti squash,Spaghetti Squash,Bonefish Grill,54998a0f83fb62f643ac1c69,Spaghetti Squash,Big Chuy,155,g,42
Redcurrant sauce,Jelly Redcurrant,Bonne Maman,51c3cb6497c3e6d8d3b4e246,Jelly Redcurrant,Bonne Maman,1,tbsp,50
Manhattan clam chowder,Chowder Manhattan Clam,Bookbinder's,51c3d83097c3e6d8d3b54c14,Chowder Manhattan Clam,Bookbinder's,0.5,cup,60
Chicken and mushroom pie,Chicken & Mushroom Pies,Boomerang's,53ff8be790468a561438b289,Chicken & Mushroom Pies,Boomerang's,1,pie,360
Cornbread,Cornbread,Boston Market Grocery,513fceb675b8dbbc21002640,Cornbread - 1 oz,USDA,1,oz,93.56
Garlic fingers,Garlic Pizza Fingers,Boston Pizza,53444b4e7395ed134519e8df,Garlic Pizza Fingers,Boston Pizza,312,g,680
Ploye,Flat Bread Mix Ployes,Bouchard Family Farm,51c38fb897c3e6d3ebc5c2de,Flat Bread Mix Ployes,Bouchard Family Farm,2,tbsp,95
Chowder,Clam Chowder,Boudin Sourdough,513fceb775b8dbbc210033be,Clam Chowder - 1 cup,USDA,1,cup,200.66
Crostino,Crostino Grated Parmesan,Boulangerie Ace Bakery,54b5e3ed3522d55e3e9e960d,Crostino Grated Parmesan,Boulangerie Ace Bakery,10,pieces,110
Canape,Melba Canape,Boulangerie Grissol,54f723fceda040b721cd0728,Melba Canape,Boulangerie Grissol,7,toasts,70
Torikatsu,Chicken cabbage,Bounty Fresh,550669bfda37a3e0215d00df,Chicken & Cabbage Dumpling,Unknown,7,pieces,240
Vinaigrette,Vinaigrette,Bragg,51c3c4aa97c3e6d8d3b4affb,Vinaigrette,Bragg,2,tbsp,90
Coffee bean,Coffee Bean,Braum's,5266a2b49f05a39eb30131e4,Coffee Bean,Braum's,0.5,cup,120
Charlotte,Premium Amaretto Peach Charlotte,Braum's,5266a2b49f05a39eb301322a,Premium Amaretto Peach Charlotte,Braum's,0.5,cup,150
Cordial,Cherry Cordial,Breadsmith,529e7fa1ea63d4933500abff,Cherry Cordial,Breadsmith,1,slice,100
Babka,Chocolate Babka,Breadsmith,529e7fa1ea63d4933500ac00,Chocolate Babka,Breadsmith,1,slice,150
Ciabatta,Ciabatta,Breadsmith,529e7fa1ea63d4933500abfc,Ciabatta,Breadsmith,1,slice,80
Flatbread,Flatbread,Breadsmith,5344489a7395ed134519e457,Flatbread,Sheetz,2.4,oz,180.1
Hot dog bun,Hot dog bun,Breadsmith,513fceb775b8dbbc2100292b,Rolls hard (includes kaiser) - 1 oz,USDA,1,oz,83.07
Soda bread,Irish Soda Bread,Breadsmith,513fc99c927da70408007054,Irish Soda Bread,Breadsmith,1,slice,150
King cake,King Cake,Breadsmith,529e7fa2ea63d4933500ac2c,King Cake,Breadsmith,0.03,loaf,170
Portuguese sweet bread,Portuguese Sweet Bread,Breadsmith,51c54cfd97c3e6efadd61a8a,Sweet Bread Portuguese,Fantini,35,G,100
Stollen,Stollen,Breadsmith,529e7fa2f9655f6d3500ac2d,Stollen,Breadsmith,1,slice,120
Crostata,Strawberry Crostata,Breadsmith,529e7fa3ea63d4933500ac8f,Strawberry Crostata,Breadsmith,0.12,package,160
Curd snack,Cottage Cheese Low Fat Small Curd Snack Size,Breakstone's,51c3651b97c3e69de4b04903,Cottage Cheese Low Fat Small Curd Snack Size,Breakstone's,1,container,90
Kraft Breakstone's Fat Free Sour Cream,Sour Cream Fat Free,Breakstone's,51c3bfe897c3e6d8d3b48aee,Sour Cream Fat Free,Creamland,2,tbsp,25
Kraft Breyers Smooth & Creamy Lowfat Strawberry Yogurt,Lowfat Yogurt Smooth & Creamy Strawberry & Banana and Classic Strawberry,Breyer's,51c54b3597c3e6efadd60c6c,Lowfat Yogurt Smooth & Creamy Strawberry & Banana and Classic Strawberry,Breyers,113,G,110
Breyers All Natural Ice creams,All Natural Ice Cream Vanilla & Orange,Breyers,51c3fa8697c3e6dfa4df0a34,All Natural Ice Cream Vanilla & Orange,Breyers,0.5,cup,130
Breyers Ice Cream,Ice Cream Bars,Breyers,513fceb375b8dbbc21000204,Ice cream bar or stick chocolate covered - 1 bar,USDA,1,bar,165.5
Breyers Ice Cream French Vanilla,Ice Cream French Vanilla,Breyers,51c3caa897c3e6d8d3b4dc30,Ice Cream French Vanilla,Tillamook,0.5,cup,160
Fudgesicle Bars,Ice Cream Fudgsicle,Breyers,51c3c9c197c3e6d8d3b4d4f1,Ice Cream Fudgsicle,Breyers,0.5,cup,140
Ice creams BREYERS No Sugar Added Vanilla,Ice Cream Light No Sugar Added Vanilla,Breyers,51c3caac97c3e6d8d3b4dc54,Ice Cream Light No Sugar Added Vanilla,Turner,0.5,cup,90
Breyers No Sugar Added,Ice Cream Light No Sugar Added Vanilla ,Breyers,51d2f791cc9bff111580c3c1,Ice Cream Light No Sugar Added Vanilla,Breyers,0.5,cup,90
Breyers All Natural Light Vanilla Chocolate Strawberry Ice Cream,Ice Cream Light Vanilla Chocolate Strawberry,Breyers,51c3c9cb97c3e6d8d3b4d550,Ice Cream Light Vanilla Chocolate Strawberry,Breyers,0.5,cup,110
Breyer's Vanilla Fudge Twirl Ice Cream,Ice Cream Vanilla Fudge Twirl,Breyers,51c3c9bf97c3e6d8d3b4d4e1,Ice Cream Vanilla Fudge Twirl,Breyers,0.5,cup,130
Breyer's All Natural Light Vanilla,Ice creams BREYERS All Natural Light Vanilla,Breyers,513fceb775b8dbbc21002d6f,Ice creams BREYERS All Natural Light Vanilla - 1 serving 1/2 cup,USDA,1,serving 1/2 cup,110.16
Breyers Yogurt,Lowfat Yogurt Strawberry,Breyers,51c3d1f897c3e6d8d3b518cf,Yogurt Lowfat Strawberry,Wallaby,1,container,140
Kraft Breyers Lowfat Strawberry Yogurt,Lowfat Yogurt Strawberry,Breyers,51c3c14997c3e6d8d3b4962a,Yogurt Lowfat Strawberry,Giant,1,container,160
Neapolitan ice cream,Real Ice Cream Cream Neapolitan,Breyers,51c5462f97c3e6efadd5e4d4,Neapolitan Real Ice Cream,Kemps,65,G,130
Kraft Breyers Light Nonfat Strawberry Yogurt,Yogurt Nonfat Light Strawberry,Breyers,51c365e997c3e69de4b04eeb,Yogurt Light Nonfat Strawberry,Lucerne,1,container,100
Brie de Meaux,Always Creamy Soft-Ripened Cheese,Brie,54a16c2692937fb31dd55c55,Always Creamy Soft-Ripened Cheese,Brie,1,oz,100
PBM PRODUCTS ULTRA BRIGHT BEGINNINGS,Pediatric Drink Vanilla,Bright Beginningas,51c3ea7e97c3e6de73cb9ca0,Pediatric Drink Vanilla,Meijer,1,bottle,240
Infant formula PBM PRODUCTS ULTRA BRIGHT BEGINNINGS soy, Infant Formula Soy Based with Iron Powder,Bright Beginnings,51c38f8c97c3e6d3ebc5c17d,Infant Formula Soy-Based with Iron Powder,Meijer Baby,5,fl oz,100
George Weston Bakeries Brownberry Sage and Onion Stuffing Mix,Premium Stuffing Sage & Onion,Brownberry,529cb01b4c01c38469000f66,Premium Stuffing Sage & Onion,Brownberry,0.66,cup,100
Garlic knot,Garlic knot,Brueger's,55004284793859cd3485e2fd,Knot Rolls Garlic,Joseph Campione,1,roll,110
Pesto,Pesto,Bruegger's,513fc996927da70408003bbf,Pesto,Bruegger's,-1,NULL,100
Smoked salmon cheesecake,Smoked Salmon,Bruegger's,51c371a697c3e69de4b0aff6,Smoked Salmon Pate,SeaBear Wild Salmon,3.5,oz,330
Spread,Spread,Brummel & Brown,51c35b7797c3e69de4b00397,Spread,Brummel & Brown,1,Tbsp,45
Vanilla Ice Cream,Vanilla Ice Cream,Bruster's Real Ice Cream,513fceb775b8dbbc21002b42,Ice creams vanilla - 1 serving 1/2 cup,USDA,1,serving 1/2 cup,136.62
Cannoli,Cannoli,Buca Di Beppo,53444d237ba4ca15456f56a5,Cannoli,Buona Restaurants,1,serving,352
Saltimbocca,Chicken Saltimbocca,Buca Di Beppo,51cb356d97c3e632bfc46c42,Chicken Saltimbocca,Buca Di Beppo,-1,NULL,592
Carl Buddig Cooked Corned Beef,Corned Beef,Buddig,513fceb575b8dbbc21001b3d,Corned Beef - 1 oz,USDA,1,oz,70.88
Carl Buddig Smoked Sliced Ham,Smoked Ham,Buddig,513fceb475b8dbbc21000dba,Ham honey smoked cooked - 1.94 oz (1 serving),USDA,1.94,oz (1 serving),67.1
Gummy bear,Gummy Bears,Buddy Bears,51c3b82c97c3e6d8d3b45032,Gummy Bears,Buddy Bears,18,pcs,130
BUD LIGHT  Alcoholic beverage,Beer Bud Lite,Budweiser,54fb89414a621ab956768957,Beer Bud Light,Budweiser,250,ml,60
Budweiser Select,Alcoholic beverage beer light  - 12 fluid ounce,BUDWEISER SELECT,513fceb675b8dbbc21001d66,Alcoholic beverage beer light BUDWEISER SELECT - 12 fluid ounce,USDA,12,fluid ounce,99.4
Sopaipilla,Sopaipilla Mix,Bueno,51c3cdca97c3e6d8d3b4f5df,Sopaipilla Mix,Bueno,0.5,cup,140
Buffalo burger,Buffalo Ringer Burger,Buffalo Wings & Rings,53444fb37ba4ca15456f6046,Buffalo Ringer Burger,Buffalo Wings & Rings,1,sandwich,989
Ice cream cone,ConeIce Cream ,Buffets,51c36a5897c3e69de4b07188,Corn Starch 100% Pure,Cream,1,tbsp,30
Cranberry sauce,Cranberry Sauce,Buffets,513fceb475b8dbbc2100100d,Cranberry Sauce - 1 cup,USDA,1,cup,418.27
German chocolate cake,German Chocolate Cake,Buffets,5266a2bc9f05a39eb301349c,German Chocolate Cake,Buffets,1,piece,270
Grits,Grits,Buffets,513fceb475b8dbbc21000e1e,Grits - 1 cup,USDA,1,cup,182.47
Lemon meringue pie,Lemon Meringue Pie,Buffets,513fceb775b8dbbc210028ea,Pie lemon meringue commercially prepared - 1 oz,USDA,1,oz,75.98
Scrambled eggs,Scrambled Eggs,Buffets,513fceb375b8dbbc21000162,Egg whole cooked scrambled - 1 tbsp,USDA,1,tbsp,20.41
Seven-layer salad,Seven-layer salad,Buffets,513fc991927da70408000003,Salad,Chipotle,-1,NULL,10
Soft serve,Soft Serve Vanilla,Buffets,5266a2bd9f05a39eb30134f3,Soft Serve Vanilla,Buffets,4,fl. Oz.,130
Sweet potato pie,Sweet Potato Pie,Buffets,5266a2bd9f05a39eb30134ef,Sweet Potato Pie,Buffets,1,piece,280
Stuffed zucchini,Zucchini,Buffets,513fceb575b8dbbc210016f6,Zucchini - 1 small,USDA,1,small,20.06
Tonkatsu,Vegetable & Fruit Sauce Tonkatsu,Bull-Dog,51c3d21c97c3e6d8d3b519db,Vegetable & Fruit Sauce Tonkatsu,Bull-Dog,1,tbsp,25
Bull's-Eye Barbecue Sauce,Barbecue Sauce Original,Bull's-Eye,51c5473a97c3e6efadd5ed19,Barbecue Sauce Original,Kraft Barbecue Sauce,2,tbsp,50
Mantecadas,Cupcakes Mantecada,Buon Appetito,51c3720997c3e69de4b0b281,Cupcakes Mantecada,Buon Appetito,1,cupcake,220
Big King,Big KingŠÜ¢,Burger King,534448acbbe335144597fd27,Big King&trade;,Burger King,198,g,530
BURGER KING Chicken Strips,Buffalo Chicken Strips - 3pc,Burger King,521b95cc4a56d006d578baad,Buffalo Chicken Strips - 3pc,Burger King,163,g,380
BURGER KING Cheeseburger,Cheeseburger,Burger King,463d6237e5c6cb032f9ca324,Fast foods cheeseburger; single large patty; plain - 1 sandwich,USDA,1,sandwich,564.2
Crisp sandwich,Chicken Crisp Sandwich - classic,Burger King,516d9a40e3afed032c7da824,Chicken Crisp Sandwich - classic,Burger King,149,Grams,500
Croissan'wich,CROISSAN'WICH Egg & Cheese,Burger King,516d9a40e3afed032c7da867,CROISSAN'WICH&reg; Egg & Cheese,Burger King,121,g,330
Burger King Sausage Egg & Cheese Croissan'Wich,CROISSAN'WICH•À_•À_ Sausage Egg & Cheese,Burger King,516d9a40e3afed032c7da869,CROISSAN'WICH&reg; Sausage Egg & Cheese,Burger King,165,g,500
BURGER KING Double Cheeseburger,Double Cheeseburger,Burger King,516d9a42e3afed1038d0048e,Double Cheeseburger,Shake Shack,1,serving,710
Burger King Double Whopper,DOUBLE WHOPPER Sandwich,Burger King,516d9a40e3afed032c7da807,DOUBLE WHOPPER&reg; Sandwich,Burger King,375,g,900
Burger King French Fries,French Fries,Burger King,513fceb575b8dbbc210016ae,French Fries - 10 strip,USDA,10,strip,202.16
